PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
speaktr01,Tris,Speaker,1917,2789,10195,1882,3514,792,222,117,0.344678764,1529,432,1381,220,22,Y
toneyfr01,Fred,Toney,1917,336,744,40,118,12,4,3,0.158602151,47,3,21,186,13,Y
walketi01,Tilly,Walker,1917,1421,5067,696,1423,244,71,118,0.280836787,679,129,416,504,13,N
bairddo01,Doug,Baird,1918,617,2106,230,492,86,45,6,0.233618234,191,118,157,295,10,N
billijo01,Josh,Billings,1918,243,488,44,106,12,5,0,0.217213115,29,5,23,73,11,N
burnsge01,George,Burns,1918,1853,7241,1188,2077,362,108,41,0.286838834,611,383,872,565,15,Y
collied01,Eddie,Collins,1918,2826,9949,1821,3315,438,187,47,0.333199317,1300,744,1499,286,25,Y
danfoda01,Dave,Danforth,1918,286,350,23,56,11,4,0,0.16,27,2,33,80,10,N
gowdyha01,Hank,Gowdy,1918,1050,2735,270,738,124,27,21,0.269835466,322,59,311,247,19,Y
kopfla01,Larry,Kopf,1918,853,3010,349,750,84,30,5,0.249169435,266,72,242,214,10,N
lavando01,Doc,Lavan,1918,1163,3891,338,954,134,45,7,0.245181187,377,71,209,376,13,N
leonadu01,Dutch,Leonard,1918,331,715,47,124,16,2,0,0.173426573,46,0,58,132,11,N
mamaual01,Al,Mamaux,1918,254,422,39,77,12,2,1,0.182464455,29,0,27,90,12,N
mcinnst01,Stuffy,McInnis,1918,2128,7822,872,2405,312,101,20,0.307466121,1063,172,380,189,19,Y
peckiro01,Roger,Peckinpaugh,1918,2012,7233,1006,1876,256,75,48,0.259366791,740,205,814,609,18,Y
pfeffje01,Jeff,Pfeffer,1918,352,874,49,180,16,6,0,0.205949657,62,3,27,201,15,N
prattde01,Del,Pratt,1918,1836,6826,856,1996,392,117,43,0.292411368,970,247,513,360,13,N
shankho01,Howie,Shanks,1918,1665,5699,604,1440,211,96,25,0.252675908,620,185,415,443,14,N
stengca01,Casey,Stengel,1918,1277,4288,575,1219,182,89,60,0.284281716,535,131,437,453,15,Y
wheatza01,Zack,Wheat,1918,2410,9106,1289,2884,476,172,132,0.316714254,1248,205,650,559,19,Y
cadorle01,Leon,Cadore,1919,193,442,28,92,10,4,5,0.208144796,45,2,14,103,11,Y
careyma01,Max,Carey,1919,2476,9363,1545,2665,419,159,70,0.284630994,800,738,1040,695,21,Y
coopewi01,Wilbur,Cooper,1919,521,1227,111,293,34,17,6,0.238793806,106,12,47,140,16,Y
cruiswa01,Walton,Cruise,1919,736,2321,293,644,83,39,30,0.277466609,272,49,238,250,11,Y
daussho01,Hooks,Dauss,1919,540,1124,107,212,41,14,6,0.1886121,107,3,141,288,15,N
flackma01,Max,Flack,1919,1411,5252,783,1461,212,72,35,0.278179741,391,200,474,253,13,N
fournja01,Jack,Fournier,1919,1530,5208,822,1631,252,113,136,0.313172043,859,145,587,408,15,N
griffto01,Tommy,Griffith,1919,1401,4947,589,1383,208,72,52,0.279563372,619,70,351,262,14,N
grohhe01,Heinie,Groh,1919,1676,6074,918,1774,308,87,26,0.292064537,566,180,696,345,17,Y
jacobel01,Elmer,Jacobs,1919,250,347,22,56,7,3,0,0.161383285,13,0,14,101,11,N
johnser01,Ernie,Johnson,1919,813,2619,372,697,91,36,19,0.266132111,256,114,181,153,11,N
leibone01,Nemo,Leibold,1919,1268,4167,638,1109,145,49,3,0.266138709,284,134,571,335,15,N
mortogu01,Guy,Morton,1919,317,548,24,86,11,3,0,0.156934307,33,0,10,122,11,N
myershy01,Hy,Myers,1919,1310,4910,555,1380,179,100,32,0.281059063,559,107,195,358,16,N
oeschjo01,Joe,Oeschger,1919,366,599,34,99,13,0,0,0.165275459,41,0,20,138,15,Y
oneilst01,Steve,O'Neill,1919,1590,4795,448,1259,248,34,13,0.262565172,537,30,592,383,17,Y
rawlijo01,Johnny,Rawlings,1919,1080,3719,409,928,122,28,14,0.249529443,303,92,257,275,15,N
russeal01,Allen,Russell,1919,357,415,29,65,8,0,0,0.156626506,13,0,40,163,12,N
schuljo03,Joe,Schultz,1919,703,1959,235,558,83,19,15,0.284839204,249,35,116,102,14,N
severha01,Hank,Severeid,1919,1390,4312,408,1245,204,42,17,0.288729128,539,35,331,169,17,Y
shawkbo01,Bob,Shawkey,1919,488,1049,90,225,26,6,3,0.21448999,94,0,34,181,16,N
smithel02,Elmer,Smith,1919,1012,3195,469,881,181,62,70,0.275743349,541,54,319,359,13,N
smithge02,George,Smith,1919,229,349,15,34,3,0,0,0.097421203,12,0,12,144,11,N
snydefr01,Frank,Snyder,1919,1392,4229,331,1122,170,44,47,0.265310948,525,37,281,416,17,N
stockmi01,Milt,Stock,1919,1628,6249,839,1806,270,58,22,0.289006241,696,155,455,321,14,N
veachbo01,Bobby,Veach,1919,1821,6656,953,2063,393,147,64,0.309945913,1166,195,571,367,16,Y
wingoiv01,Ivey,Wingo,1919,1327,4003,362,1039,147,81,25,0.259555333,455,87,264,285,17,N
